questionID,questionText,answerText
353,"When I get talked to by my dad or stepmom, or if I'm in trouble, I will begin to cry and not say what's wrong with me. When my dad or stepmom ask what is wrong, I never know the answers or the words to put together what is actually wrong with me.","Maybe you need more time to reflect and organize your thoughts.Try to figure out what would make you feel more relaxed about talking to your dad or stepmom.Also its possible you simply don't feel safe around either of them and so intuitively realize you're better off not talking with them about a delicate matter.Depending on whether you trust talking to dad and stepmom, you may simply wish to excuse yourself from speaking about yourself.There's no good reason to be heartfelt with people whom you don't feel are willing to accept or understand who you are."
354,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","First, congratulations on your new job.  Apparently your employers think highly of you, since they hired you!You say that ""people keep telling"" you that you have ""anxiety"" - how do they know?  Have you told others you are sometimes upset or nervous?  Have you been treated for anxiety?  Or is that a perception that others have that you haven't been able to counter?It's a new job, and it requires you to do new things, in new places, with new people.  Being nervous is not just normal, it may actually help you be on your toes and do a good job.  Unless YOU think you have anxiety, do not let others predict your future.If you believe you are anxious, get in to see a therapist and address it.  Anxiety is very treatable, and you don't have to suffer with it - but you do have to acknowledge it and work towards health.However....If, in  your experience, this is more a nervous energy than an anxiety issue, there are things you can do to address it:  Make sure you take good care of yourself, especially in the first month or two of the new job.  That means eating well, getting adequate rest, moving your body (walking, swimming, dancing, etc) every day, and staying in touch with friends and family who are positive and supportive.Below is an article I wrote that might give you more tips too.A quick way to combat stressDo you ever feel like your brain is""bouncy"" and won't settle down? Your brain, that magnificent machine, is notmuch different than the brain that kept your ancestors alive in dangeroussituations.  Today, though you may notneed to worry about a mountain lion having you for dinner, other stresses areperceived and processed just you’re the physical dangers your ancestors faced.That means a looming deadline or a fight withyour partner creates the same ""fight/flight/freeze"" response thatsaved your ancestor way back in the day. If you ""burned off"" that adrenaline and cortisol cocktail byrunning or fighting off a predator, you would feel the relief and exhaustionbut you would have also metabolized the stress chemicals that are meant to keepyou alive. However, when there is no physical response tothe stressor your body is ""all wound up with no place to go"".  Over time this creates not only the""bouncy brain"" feeling of distractibility and distress, but canmanifest itself in physical ailments.It’s impossible to avoid stress forever, butsometimes you just need a way to relieve the pressures of life for a moment.Here's a quick way to settle your brain into a feeling of rest instead ofdistress:Put one hand on your chest at collarbone leveland one on your belly just under your naval. Now, take a slow deep breath filling your abdomen with air, just likeyou would fill a glass with water...from the bottom up.  When you are full of air, pause for just amoment and really feel the fullness. Then slowly exhale, just like you would pour water out, from the topdown.  Pause again at ""empty""and feel the relief of space.  Repeat for5-10 cycles.If you find yourself feeling stressed anddistressed too often, and you are a California resident, let’s talk!  Book a complimentary 15 minute video consulthere: abalancedapproach.com"
355,"I recently broke up with my boyfriend After being together for over 4 years. I truly believe I did the right thing, but omehow being single now has made me very needy and unsure of myself.
    I am seeing someone casually and I am losing my mind with anxiety about how he feels about me and this need for validation.
   How can I learn to be content and at peace with myself regardless of my career, relationship status, etc?","Moving on from a long term relationship can be difficult.  Sometimes we can lose a sense of who we are because in a way we have become defined by the relationship itself.  So, when we begin to move on and see other people, our sense of identity may be obscured.  The tendency is to seek out validation to give us a feeling of worthiness.   That it's ok to move on and be happy.   This is a relatively normal reaction.  It's important to treat yourself with kindness and compassion through this time in your life.  Mindful self-compassion can be a great way to begin the process of getting that sense of who you are back and what you want in a relationship.  I think its important to look back, learn what you can from the previous relationship, and become a better person for it in the future.  At the same time, taking the necessary time to nuture yourself on a mind, body, and spirit level. Self-compassion allows you to turn inward and except all facets of who you are.  It improves your capacity for love, vulnerability, emotional openness, social interconnectedness, and self-respect.  My philosophy is holistic, collaborative, and accepting.  The cornerstone of my treatment philosophy is mindfulness and other evidenced based integrative modalities.  I work as your ally to help you cultivate abundant self-compassion in your life, so that you can have the types of relationships you want."
356,"I'm a teenager, and while I’ve never been to any kind of therapist, I noticed I experience several anxiety symptoms. I frequently find myself not going out and following my parent around the house. I can't go into stores (grocery stores specifically) on my own, and when I do, I have to be on the phone with my dad the whole time. I also forget things a lot.","Despite your anxiety you are highly attuned to your sense of well being and skillful in articulating the details of when anxiety takes over.Sometimes people who anxious in specific realtime situations are helped by talking themselves through the anxiety.Maybe you'd be able to distract yourself from the grocery store anxiety by telling yourself you're anxious and that you'll be ok, its only a grocery store.The longer term way to dissolve anxiety is through self-acceptance, self-love, self-belief, basically all the areas of trusting yourself to handle situations.Anxiety is a fear of being overwhelmed by a circumstance or condition which ends badly for you.Often the person can very well handle the situation about which they're anxious.   The problem is not trusting themselves enough to rely on their self knowledge."
357,"I am a really shy person. I'm currently in a graduate program which requires lots of presentations, but they always make me feel stressed out and less confident. How can I get more confident?","Have you tried rehearsing to yourself or a trusted friend what you will present to the class?   The more confident you feel in a safe space, the more chance there will be of making the same presentation to a larger group.Giving presentations is not necessarily a difficulty with communication.   It has more to do with performance than expressing yourself clearly.Practice, practice, and practice, until you see yourself improve in how you present.Also, keep in mind that whatever anxiety you may feel about making a mistake, the audience is almost alway much more forgiving than the person who feels anxious.Anxiety heightens fear, so whatever concerns you have, check if they are growing from anxiety instead of a realistic assessment of your abilities or audience receptivity.Good luck!"
358,I feel too scared to meet people I don't know - even relatives. I don't ever raise my hand or talk in school. I feel like no one understands. How can I handle this?,"Social Anxiety is scary. You don’t feel safe in relationships and prefer to isolate yourself from the outside world. Is it something you can talk to your parents about? A school counselor could help you. The counselor could possibly order an evaluation to determine how to help.Build your self confidence - Start slow with your family and identify a subject you are familiar with and add to a general conversation. It’s important to start finding things in common with others. You don’t need to carry the conversations, just add a phrase or two. Have an exit strategy if you get too uncomfortable. Keep notes of what worked and what didn’t work so you’ll be prepared for your next opportunity. Carpe Diem!"
359,"I've known him for about six years. We've dated off and on. I hadn't seen him in close to three years but recently started seeing him again. I really want this to last this time. I stayed the night. Do I text, call, or make contact first, the same day of the morning I left his house?","It is possible your question reflects some insecurity about whether or not either or you would like this relationship to continue.Otherwise, the answer to your question would appear naturally.  If you genuinely feel close enough to this person to sleep with him, then who texts whom first, wouldn't really matter too much.Try to understand within yourself whether you feel truly interested in this person as much as you would like to feel toward someone."
360,"Sometimes, I'm fine and can go out or meet people, but other days, my heart races and words physically cannot come out of my mouth. I've always thought it was normal and I was just nervous, but the other day, it took me almost 30 minutes of sitting in my car to find the courage to enter Target by myself.","Feelings of anxiety can be scary and sometimes we're not aware of the triggers that lead up to moments of anxiety, i. e., heart racing, sweaty palms, sweating, shortness of breath. It's important to realize that in moments of anxiety our body & mind are experiencing a reaction from our primal or reptilian brain that is signaling the flight or fight response within us, which kicks the hypothalamus into action flooding our body with chemicals, like adrenaline or cortisol.  So, one way to work with anxiety is to find out what the triggers are that lead to anxiety, such as fear, stress. negative thought patterns, not enough food or sleep. Keeping a daily journal can help you track the patterns and triggers and once you identify the triggers you can ameliorate them by learning new skills & techniques and by reducing stress and getting enough sleep. One quick way to reduce anxiety is by taking deeper breathes, sometimes this is called belly breathing. When you breath in make sure your belly rises and expands and as you breath out the belly deflates. Many of us do shallow breathing up in our chest which does not allow for a full breath, and getting a full breath is so important as a tool to help relax us in times of stress & anxiety ."
361,"Sometimes, I'm fine and can go out or meet people, but other days, my heart races and words physically cannot come out of my mouth. I've always thought it was normal and I was just nervous, but the other day, it took me almost 30 minutes of sitting in my car to find the courage to enter Target by myself.","Yes, it seems like you may have a type of anxiety: but considering that it is intermittent, it may be a good idea to talk to a therapist and explore what triggers the anxiety.  Different types of anxiety are caused by different scenarios, memories, or stressors.   Once you identify what triggers the anxiety, you may be able to identify the coping mechanism that will help you handle your symptoms.¿Tengo algún tipo de ansiedad?A veces estoy bien, puedo salir a reunirme con personas, pero otros días, mi corazón se acelera y las palabras no salen de mi boca.   Siempre pensé que era normal y que solo estaba nervioso, pero el otro día, me tomo casi 30 minutos encontrar el valor para salir del carro y entrar a Target.Si parece que tienes un tipo de ansiedad, y considerando que es intermitente, puede ser útil hablar con un consejero para explorar su causa.   Hay diferentes tupos de ansiedad que son causados por diferentes estímulos, memorias y escenarios. Ya que logres identificar que causa tu ansiedad, entonces podrás aprender mecanismos de defensa que te ayuden a controlar la ansiedad."
362,"A lot of times, I avoid situations where I am to meet new people because I have a fear of embarrassing myself. I often avoid large groups of people, like parties, because I think they all constantly judge me."," First, I want you to know that you are certainly not alone on this issue. Everyone, at some point in time, has a fear of public embarrassment. But for many people, this fear can become so awful that it begins to have a real negative impact on their quality of life.  They will try to avoid any situation that they even THINK will cause them embarrassment or anxiety. Escaping a possible embarrassing moment by avoiding or isolating may cause some relief at first, but then many times the avoidance will eventually lead to loneliness, isolation, and even despair. By avoiding, we can also miss out on things that make us feel alive and bring enjoyment. There are many self-help books that offer advice on this issue. You can do an internet search, and I recommend reading the reviews of the book. That is  great way to find out if others have found the book helpful. Another option is to seek a counselor to help you with this fear. I would recommend a counselor who specializes in helping people who have anxiety or social anxiety. Acceptance and Commitment Therapy is  a good choice for helping with anxiety, but there are many others. The truth is that anxiety and fear of embarrassing ourselves is not something that any of us will ever ""get over"", but we can learn to respond to those feelings differently. A colleague may offer some other advice, as well.. Be wellRobin Landwehr, DBH, LPC, NCC"
363,I just about fall asleep then I can't help but sit up and walk around.,"Maybe you are afraid to let go of your problems for a few hours.Although you didn't write this, usually what keeps people awake or prevents them from falling asleep are worries about certain situations in their lives.If this describes you then. maybe talk with yourself to convince you that you are entitled to a good night's sleep.Really we all are and feeling rested from the day and life's tensions will better you to handle whatever the particular matters are.Also, maybe you will be more enthusiastic to go to bed if you have a comfy mattress and nice pillows!  Make your bed an inviting place because this will tempt you to enjoy relaxing enough to go to sleep!"
364,"I don't know if I'm normal. I'm really scared to touch a girl. I'm a young adult and a virgin. My fiancée and I want to have sex soon, and this might mess everything up because she wants a baby soon as well.","Your question is a good one!The best way to decrease the fear would be to talk with your fiancee about it.   Eventually she'll find out, and better to talk about it when there is less pressure than to be in the midst of a situation which frightens you.Also, she may feel similar to you, who knows?Discussing a topic which relates directly to your relationship is a good way to increase emotional intimacy.  And emotional intimacy has a lot to do with feeling at ease with physical intimacy."
365,"I have a fear of something and I want to face that fear to overcome it, but I don't know how. What can I do?","Fear is a part of life. In fact, our five main emotions are joy, fear, sadness, shame, and anger. We tend to spend a lot of time and energy running away from or trying to get rid of most of those emotions and the more we do that, the more we set ourselves up for failure and disappointment. As a result of viewing our human emotions as ""bad"" or ""wrong,"" we often get caught up in a trap of thinking we have to overcome them or get rid of them before we can do what matters to us. In reality, you can do what is important to you while having your fears! My question for you is, what would you do if this fear was completely gone? What behaviors would you have if you were the ideal you? What skills, knowledge, or personal qualities would you develop? What kind of relationships would you have?I imagine your fear has kept you from achieving those goals because your mind tells you you can't do it until the fear is gone. I challenge you to do the following exercise:What is a goal you would like to achieve? Example: I would like to change careersWhat actions are necessary to complete this goal? Example: see a career counselor to determine my ideal career, go back to school/get a certification, network with others in my desired industryWhat thoughts, feelings, or urges might get in my way? Example: thoughts of ""What if I fail? I'm not smart enough. I can't do it. I'm too busy to put energy into this."" Feelings of fear, shame, excitement. Urges to distract myself through drinking or watch tv instead of taking action.It would be helpful to remind myself that: example: It is natural to have these thoughts, feelings, and urges but I can take action anyway. I deserve to have a fulfilling life.The smallest and easiest step I can take now: example: research career counselors in my area and write down their phone numbersThe time, day and date that I will take that first step, is: example: Tonight at 7pm At least think through these answers but it is most beneficial to write them down. I hope this helps!"
366,I shake and have panic attacks.,"One way to understand panic attacks is as a sign of feeling insecure or lacking confidence in a certain area or characteristic of yourself.The insecurity can sometimes feel overwhelming and this starts the sense of panic. One way to build your sense of security within yourself is to have a simple life and a slow paced life.   When there are many activities or involvements to pay attention, then it is easy to not give full attention to all of them.  This may trigger a sense of insecurity since in fact you may not have had sufficient time to study and know your own opinion about all of what your life is immersed in.A simpler life of fewer activities allows more time to know and understand your own inner feelings and reactions.To know more about yourself may help build your confidence and security in your ability to know and live what goes on in your life!"
367,"I've hit my head on walls and floors ever since I was young. I sometimes still do it but I don't exactly know why,    I have anxiety and I had a rough childhood but now I'll start to hit my head and sometimes not realize it but I don't know how to stop or even why I'm doing it.    How can I help myself to change my behavior?","Give yourself a lot of empathy and care for having had a rough childhood and realizing that life can be better than how you were treated when growing up.Be patient with yourself too bc lasting change takes time. Alternatives to hitting your head require constant gentle reminders to do these new behaviors, or if you've discovered a satisfying alternative in one moment, time is required for you to repeat this alternative until it feels natural.Anxiety usually means someone did not feel well understood growing up and was rushed to comply with the wishes of others who were a regular part of their lives.Anxiety lessens as the person starts to know and accept their wishes and needs as valid.  Allow yourself to learn who you truly are in the spirit of accepting whatever you discover about yourself.The behaviors will naturally change with your new understanding and self acceptance.Good luck and enjoy this self discovery project!"
368,"I am so terrified of having sex anymore because I have been told over and over that sex is dangerous even though me and my partner used both forms of protection. My partner is not happy about this and simply wants more sex, and honestly, I want to give that to her.","I would suggest possibly talking with a physician about all the different types of protection. They may be able to help you to know about all of the options that are available.It sounds like your partner is open to understanding your concerns. Perhaps until you have the chance to speak with someone about the effectiveness of different contraception and forms of protection, are either of you open to other forms of engaging in sexual intimacy (without penetration, but with use of vibrators, toys designed for sexual interactions, etc.)?"
369,"My boyfriend and I have been dating for almost a year. We go to different schools, and we don't see each other that often. I just feel very paranoid that there's someone else or that he could be hiding something from me.","Have you spoken to him about your fears? Perhaps you can explain this feeling to him and let him know what might lead to feeling more secure.  Also, it is important to trust your intuition!  Perhaps there are good reasons to feel concerned. It may not be paranoia - it may be based in reality!"
370,"I was in a car accident and totaled my car. I gave up my job of nine years to pursue school full-time to better myself. I failed a class, and my boyfriend that I live with thinks I’m stupid and wants to break up with me. I have nowhere to go, and I feel like I’m losing everything.","When we feel overwhelmed by life situations, it is important to understand where the feeling is coming from.  Once we understand the source, it is important to normalize the situations that got us there and find balance in our lives.First, car accidents are common, and since they are accidents they are not a reflection of us.   When we have an accident we feel anxious, worried, and may have some trauma after the accidents.  If you have been experiencing anxiety since the car accident, talk to your doctor or therapist about it.  Second, a lot of people fail classes, tasks, deadlines, etc. but they don’t give up on their goal.  We have to remember that failing is part of the learning process, and having the courage to try again is what gives us determination and character.  Remind yourself what motivated you to leave your job, and the courage and determination that took to do so, then channel that energy back into school.  Third, when we have problems in our relationships, is helpful to look for ways to improve communication, discuss our concerns and how we want to resolve them, but it may be that the relationship needs to end if there isn’t enough interest in one of the parts or if there’s verbal or emotional abuse.  Consider talking to your boyfriend and set some boundaries regarding appropriate communication.At all times:  focus on being kind to yourself and improving your self-esteem: increase self-care activities, do more things that you enjoy, meditate in what gives you peace and make an effort to have more of that in your life.   At the end, you are the one in control of your life, and you determine who you become.¿Qué puedo hacer cuando siento que mi vida está fuera de control?Estuve en un accidente de auto, y fue pérdida total.  Deje mi trabajo de 9 años para completar un grado a tiempo completo.  Falle una clase, y mi novio piensa que soy estúpida, el quiere dejarme.  No tengo a donde ir y siento que lo estoy perdiendo todo.Cuando nos sentimos agobiados es importante reconocer donde estamos parados y entender de donde vienen esas emociones.  Ya que entendemos la fuente de agobio, es importante normalizar las situaciones que lo causaron, y volver a encontrar el balance en nuestra vida.Primero, los accidentes de auto son comunes, y por ser accidentes no son un reflejo de nosotros o nuestras destrezas.  Cuando experimentamos accidentes no s sentimos ansiosos, preocupados, y puede que experimentemos algún trauma.  Si sientes ansiedad, extrema preocupación habla con tu doctor o terapista al respecto.  Segundo, muchas personas fallan clases, tareas, fechas de entrega, pero no se rinden.  Tenemos que recordar que fallar es parte del proceso de aprendizaje, y tener el valor de intentarlo de nuevo, es lo que nos da determinación y carácter.   Recuerda que te impulsó a dejar tu trabajo y canaliza esa energía en la escuela.  Tercero,  cuando tenemos problemas en las relaciones, es importante comunicar nuestras preocupaciones y diferencias, pero puede ser que la relación termine si no hay interés mutuo o si hay algún tipo de abuso.   Considera hablar con tu novio y establecer límites respecto a la comunicación apropiada.En todo momento: enfócate en cuidarte a ti misma y mejorar tu autoestima, aumenta las actividades que te ayudan a sentirte bien, medita sobre lo que te paz y pasa más tiempo practicando esas actividades."
371,I have a bad habit of thinking and worrying about what others may think of me. I really want to stop it and enjoy things.,"Thinking about what others think of us is a natural tendency. Human beings are social creatures and rely on feedback from the outside world of people, places, and things to let us know more about ourselves. We also have an inner voice, dialogue, conscience, etc. that helps us to determine the path for us. Often, when someone is worried about the external feedback, and focuses on this as the sole source of information, it can create a dependency that can become problematic. Balance is key to so many things in life. Your own voice is powerful and has strength to provide you the enjoyment you seek. Don't discount it and rely only on the voices of others."
372,I feel really uncomfortable when I have people's attention. It makes me not want to talk in public or answer questions in class. Can I get over this social anxiety?,"you can learn lots of skills/techniques to feel more confident in what you need to do that will decrease your anxious response for sure! :) And  you can also learn how to work with your personality that may not like the attention. You may find that ""talking"" to others through the internet is more comfortable and you are great at it, or that you love one on one talking but aren't really made for group talking. There is a place in this world for you either way! Public speaking skills can be practiced in speech class, or toastmaster group, they will give you practice in a safe environment where the cool kids or cutest boy aren't ready to laugh at you.  What topics are you interested in and what groups can you do a little speaking up? Maybe in your small group at church try and raise you hand to share your opinion, or maybe your Girl Scout troop? Look around for a peer and one adult who you like to hear speak out, ask them to share with you 2 things that help them feel comfortable speaking in public. Check out some Ted Talks and see how they share in groups. Social anxiety is a difficult concern and picking apart what is your awesome personality and what needs skill building and mindfulness/anxiety  help are important steps. Good luck!"
373,"I started dating my fiancé two years ago. My first cousin is married to my fiancé’s sister. There has always been a communication issue between my uncle and aunt and my cousin and his wife. My uncle goes to my mom instead of talking to my cousin, and it upsets my mom.","When you're upset about something, the first question you can ask yourself is ""Whose problem is this?"" It is amazing how many problems will disappear right at that point, because you realize the problem isn't even yours. You can't fix everything in your family. You are starting a new family of your own, and it's time to create a protective bubble around your family unit that keeps other people's issues away. I tell myself ""Not my pig, not my farm, not my problem."" When you stop trying to take care of other people's problems, they are more likely to step up and deal with it themselves. :)"
374,"Whenever I leave my girlfriend I get panic attacks. I'm taking medications to control them, but I'm thinking of moving in with her since I get so anxious.","I’m sorry to hear that you are currently experiencing panic attacks. I hope that the medication you have been prescribed has provided you with some relief. Unfortunately, I don’t feel that moving in with your girlfriend would alleviate your anxiety. Although you may feel very anxious about leaving her, your body is reacting to this stressful event in your life in an unhealthy manner. You may be able to render this particular situation but it’s likely that you may experience another panic attack when an additional stressful event arises. Therefore, it is essential that you address the reason for why you are experiencing panic attacks in the first place followed by practicing coping mechanisms in the case that one would arise in the future.Talk therapy has shown to be effective with those affected by anxiety along with breathing exercises and yoga. A trained therapist will be able to assist you in finding the right stress reducing method so that you can reduce the chance of another attack occurring.I wish you the best of luck! It sounds like you are very happy in your relationship and I hope you are able to reduce your anxiety so that you are able to enjoy one another."
375,"My dad refuses to acknowledge my anxieties about going to parties, dinners, etc. Whenever I have an opinion it gets shut down. My mom and everyone else behaves likewise. For my father who heads a company, this is normal. He has to be right all the time. He blatantly refuses to even try to see it from my angle.    Recently however, it's been getting to the point where I feel pressured and unable to speak my mind. It isn't possible for me to get professional one-on-one help. He tells me to grow a pair and get over it. I recently have been developing more severe body image and self-confidence issues, which I have had all my life. I feel invalidated by my dad. I have been more paranoid lately as well. I can't turn on location services anymore on my phone because of a past incident. He makes me feel guilty about it. I feel rather worthless more often than not, unfortunately. What do I do?",I'm sorry to hear that you are unable to get through to your parents. It sounds like you are experiencing a great deal of anxiety that needs to be addressed by a professional (despite the fact that you are unable to at the moment). I would recommend talking with another adult such as a school counselor that can offer you support in this area. Perhaps they can work with you on your anxiety issues and schedule a meeting with your parents so that he/she may help mediate the conversation with them.If you are unable to reach out to a school counselor maybe you can try a member of the family such as an aunt or an uncle that feels comfortable addressing the issue with your parents. Sometimes it helps hearing it from a third party before the situations is taken seriously enough.Good luck!
376,"I was raped repeatedly when I was younger. I told my parents and action was taken, but now that I’m an adult, I suffer from extreme anxiety."," Even though (thankfully) your parents responded well to you telling them, and you received treatment, it's possible, and very normal for sexual abuse trauma to affect you in different ways as you age and develop. Please see a therapist, who can help you find the root of the anxiety."
377,"Whenever I don't tell my friends or anyone what I did or stuff that's not really important, I feel terrible, like there’s a hole in my stomach. It only goes away when I hurt myself."," I feel strongly that the help of a professional therapist is important here. Feelings are never wrong, but it can help to understand where they come from and talk to someone who can teach you healthy ways to cope. Self-harm is not the answer to managing those emotions you feel in your stomach. Although I'm glad you said something here, a professional would need to spend some time with you and get a deep understanding of your life in order to help you sort all these reactions out effectively. I hope you reach out to someone soon."
378,"I feel that I need to end my present relationship. He lives three hours away and likes the reassurance of having someone to talk to multiple times per day and seeing me once or twice a month. I want someone who is more present and more of a life companion. Lately, he has had a very busy work schedule and I have only seen him a few times in the last 6 weeks. I told him that I can't continue in this way because I constantly feel frustrated and angry and that he is not making the relationship enough of a priority. I also feel it is keeping me from possibly finding the relationship I want. We have been together 7 years. The problem is that I panic and experience anxiety and depression thinking of him with someone else and then thinking I will never meet someone I like. We have gone through this cycle already 4-5 times and I feel it is unhealthy to stay in it, but my aversion to the anxiety and depression I experience upon separation always leads me to reconcile.","It sounds like you have some insight into the cycle that you describe with your current relationship and at the same time you are still feeling stuck. It also sounds like the distressing feelings that you experience, when you imagine what will happen for you and your current partner, are pretty overwhelming. A competent therapist may be able to help you work through these difficult thoughts and feelings and find a resolution to this cycle that will feel right to you."
379,"For my whole life, I’ve been very unconfident, insecure, and self-questioning. I'm super quiet because I'm scared of what people will think of me. I avoid all social situations as it causes me great anxiety. It is how both of my parents have always been, and I feel like I'm doomed to that life also. It makes it super hard for me at work as the other employees try to use me and walk all over me because I’m too nice. It causes me depression and brings me down. I’m in my early twenties, and I really need to create a better life for myself. I've been like this for so long, so how do I change?","One of the greatest ways that we can promote ourselves s by learning how to assert ourselves.  Despite what most people think of when they hear the word assertive, assertive communication is one of the best ways to manage interpersonal conflict as well as maintain personal boundaries.  Once we become comfortable with acknowledging our boundaries, there is usually a follow-up whereby we realize that we have the right to those boundaries.  In effect, assertiveness communication becomes it's own self-motivating force in managing positive self-esteem. You may want to invest in a workbook that can help you to develop these skills on your own, or work directly with a therapist to develop them in a safe situation.   One of the Workbooks that I have found to be very helpful is, ""The Assertiveness Workbook: How to Express your Ideas and Stand Up for Yourself at Work and in Relationships"" by Randy J Paterson."
380,"I have lately been having lots of anxiety and self-loathing about the fact that I am a young adult virgin girl who has never had a boyfriend before. It seems like everyone my age has already had boyfriends by now or are not virgins anymore, and I just had my first kiss five months ago. I’m worried that, at this rate, I won’t have a boyfriend for a very long time. The problem is that I want to lose my virginity to my first boyfriend who cares about me, but at the same time, I don't want to be waiting forever in order to experience sex. I have already given in to bad temptations by hooking up with random strangers on social media sites and having oral sex with them. Luckily, they were nice guys, but none of them wanted a relationship with me. I feel dirty by doing this, but I feel pressured to do this things in order to seem normal.
   Most people are surprised when they find out that I am a virgin or never had a boyfriend because people think I am really good looking. I am tall, I play lots of sports, and I get excellent grades in school. I am in my first year of university right now, and no guys have approached me to go out on a date or showed any interest. It bothers me. Most of the people in my family have been in relationships at my age already. I feel like I will be single forever sometimes.","I think that every person who has been single for any extended period of time has felt the same worries - myself included. Since relationships are so important to us we fear not having them and being single. It is similar to fearing that we won't ever get a good job when we have been out of work for awhile or fearing that we won't be healthy when we have been sick. We fear these things because they are so important - not because these fears are realistic or true! There is immense pressure put on young single people from peers and media to conform to ideas of what is normal and to meet expectations in terms of sexual experience, dating, etc. While some people may judge an adult who is a virgin - others will respect your choices and feel even more attracted to you because of your choices. Experimenting with sex, so long as you are being safe and respectful is also completely okay and normal. Since expectations vary and we can't be happy if we are always comparing ourselves to other people, we need to ultimately trust that being who we are and building a loving relationship with ourselves is the key to meeting someone who will cherish us for all the ways that we are special and unique, virgin or not. When we are able to really accept ourselves and trust in our loveableness (not a real word but you get what I mean!) then meeting someone special is simply a matter of time and effort - putting ourselves out in the world in situations where we are likely to meet other single people looking for relationships. When you are most afraid of being alone - remember that this fear is simply a reminder of how much you value relationships. Use that passion about wanting relationships to build the best relationship you can with yourself and then one day soon some lucky person will stumble into your life and benefit immensely from your passion and your ability to be authentically who you are rather than pretending to be ""normal"" or whatever that is anyway. Hope this helps!"
381,"I've been experiencing a lot of anxiety and panic attacks lately. I was recently diagnosed by my psychiatrist with obsessive-compulsive disorder. Lately, I've been questioning everything from my career to my relationship. My boyfriend and I just moved in a few months ago. All of a sudden, I don't feel as comfortable around him as I used to, although I can't seem to find a reason as to why I feel this way.","How is your boyfriend responding to your discomfort around him?Has he told you that he's noticed changes in you?The good news about a relationship is that you can talk about matters with the other person.  Doing so can only help clarify feelings and what either of you expect from the relationship.  Given that the two of you recently moved in together, it is natural for new dynamics, feelings and expectations to arise.  It just adds to the reasonableness of talking with each other about how living together feels to each of you.Psychiatrists earn their living by diagnosing people and telling them to take pills.  Very often, just being told the person has a ""condition"" makes them feel fragile and less capable than they actually are.Anxiety and panic attacks do mean that there is a great deal of emotion and situation needing to be addressed.It is the normal sign of having to address many or deep matters.   Be patient and give yourself time to learn the details of your relationship and whatever the career particulars are that are bothering you.   You're apparently self-aware since you're the one describing your own problematic situations.  Keep the label of being ""disordered"", aside.  Psychiatry labels do more good for psychiatrists than they do for people who are trying to live their lives."
382,"I met a guy a while ago, and I can't stop thinking about him. I feel like I love him, but I don't think I know him. What if he is not who I think he is? I cry sometimes thinking someone is going to be with him or that he has a girlfriend. I don't know, am I too obsessive? Every time we talk though, it's like magic. He makes me feel amazing, but what if I'm mistaken?","it sounds like you're living this relationship in your mind, instead of in the real world. You can get answers to your questions by talking to him...getting to know him will answer all the curiosities you have. You're asking the questions in your head instead of being in the friendship. So what is it that gets in the way of actually asking the questions and getting to know him? Fear of rejection? Fear of something else? If you have fear that keeps you from having fulfilling friendships, I recommend a therapist to help you work through that. I wish you well. :)"
383,"I constantly have this urge to throw away all my stuff. It’s constantly on my mind and makes me feel anxious. I don’t sleep because I’m thinking about something I can get rid of. I don’t know why I do it. I started years ago when I lived with my dad then I stopped when I moved in with my mom. Years later, it has started again.","Since you wrote that you noticed a change in your throwing away urge when you changed with which parent you lived, would you feel that throwing away things is connected to wanting to be done with certain areas of influence with either parent?Play in your mind with the metaphor of ""throwing away"" and whatever associations you feel toward this.  Are you feeling alarmed or freed, by throwing away things?  I'm only suggesting these, not telling you that they apply necessarily.Anxiety comes up when people feel helpless to manage a meaningful part of their lives.  So pay attention whether your stuff represents difficult scenarios or phases of your growing up years.   Possibly you are trying to rid yourself of painful feelings which were part of your early years' relationship with either parent.Basically, sounds as though you are trying to establish a clearer sense of who you are and the throwing away part is a means of discovering who you are, once all the clutter is released."
384,"I’ve been with my boyfriend for a year and a half. He loves me a lot, and I love him. It hurts to be apart from him for so long. It hurts all over, and then I feel like it won't last.",I would suggest that you look up the word codependency and it's characteristics.  See if you relate to those characteristics.  I have a feeling  you have suffered some form of loss in your life that you have not dealt with properly.  For some reason you are depending on your boyfriend to fill that loss.  Considering working with a counseling to work through your emotions and resolve any lingering issues.
385,"I am a teenage girl. I've been seeing the same dream once in a while since I was very young. The problem is that I don't remember anything about this dream. I still know that it's the same one, and then I wake up in a panic, and I cry really loud without knowing the reason. Why do I see the same dream, why can I not remember it, and what should I do to remember it?","There is no scientifically established formula for understanding dreams, that I know about, however, many people get a great deal of value from exploring what their dreams mean. It is believed by many that our dreams contain metaphors that represent meaningful patterns in our lives and relationships and if we pay attention to them we can learn important things about ourselves. One thing you might try, to see if you can get more insight into the dream and possibly begin remembering things, is to take note of whatever you do remember, any details about your experience, such as when do you wake up from the dream, how do you feel, both emotionally and physically, what are you thinking about when you wake up, is there any pattern in terms of what happens to you in your waking life around the time you have this dream... If you can keep a journal or a recording device to speak into by your bed, you can try to record whatever you do remember and notice as soon as you wake up. People seem to have more difficulty remembering dreams, the more time they let go by before attempting to record the dream, or if you go back to sleep before recording what you remember."
