questionID,questionText,answerText
609,"My son claims that hes been having extremely violent thoughts and dreams. Not violent like he's hurting someone, but violent thoughts like horrible things happening to his loved ones. He explained one of his dreams the other day and it was so violent it was sickening. It was far beyond anything in a horror movie, he says he can't help these thoughts they just pop up. Please help!","If your son is reporting ""extremely violent thoughts and dreams"" please have an psychological evaluation done by a psychiatrist now before it gets even worse for him to bare.  Don't take his reports lightly.  For him  to tell you, he knows that something is not right.  He is seeking and needing help.  Get it immediately.  Best to be safe than sorry."
610,"My son claims that hes been having extremely violent thoughts and dreams. Not violent like he's hurting someone, but violent thoughts like horrible things happening to his loved ones. He explained one of his dreams the other day and it was so violent it was sickening. It was far beyond anything in a horror movie, he says he can't help these thoughts they just pop up. Please help!","If your son is reporting ""extremely violent thoughts and dreams"" please have an psychological evaluation done by a psychiatrist now before it gets even worse for him to bare.  Don't take his reports lightly.  For him  to tell you, he knows that something is not right.  He is seeking and needing help.  Get it immediately.  Best to be safe than sorry."
611,"My step son claims that hes been having extremely violent thoughts and dreams. Not violent like he's hurting someone, but violent thoughts like horrible things happening to his loved ones. He explained one of his dreams the other day and it was so violent it was sickening. It was far beyond anything in a horror movie, he says he can't help these thoughts they just pop up. Please help!","Let me start my stating this is important to take seriously - taking to his PCP, getting a referral to a pediatric specialist, and getting him to a relational psychotherapist would be my first tasks. I wont label this occurrences as ""normal"" yet it is important to note these things do occur. My first observation is to say that it is a tremendous advantage that your son is communicating what he is experiencing. I'd encourage him to continue to do so, no matter the extent of his thoughts - his trust of you being able the handle his experience is of utmost importance. His containment and sense of security is also dependent on your reaction to what he shares. Seek professional help, communicating your support, including a plan of action, and reassuring him you will figure this out together will help you as you begin."
612,"My step son claims that hes been having extremely violent thoughts and dreams. Not violent like he's hurting someone, but violent thoughts like horrible things happening to his loved ones. He explained one of his dreams the other day and it was so violent it was sickening. It was far beyond anything in a horror movie, he says he can't help these thoughts they just pop up. Please help!","Let me start my stating this is important to take seriously - taking to his PCP, getting a referral to a pediatric specialist, and getting him to a relational psychotherapist would be my first tasks. I wont label this occurrences as ""normal"" yet it is important to note these things do occur. My first observation is to say that it is a tremendous advantage that your son is communicating what he is experiencing. I'd encourage him to continue to do so, no matter the extent of his thoughts - his trust of you being able the handle his experience is of utmost importance. His containment and sense of security is also dependent on your reaction to what he shares. Seek professional help, communicating your support, including a plan of action, and reassuring him you will figure this out together will help you as you begin."
613,"My daughter claims that she been having extremely violent thoughts and dreams. Not violent like she's hurting someone, but violent thoughts like horrible things happening to her loved ones. She explained one of her dreams the other day and it was so violent it was sickening. It was far beyond anything in a horror movie, she says she can't help these thoughts they just pop up. Please help!","If your daughter is reporting ""extremely violent thoughts and dreams"" please have an psychological evaluation done by a psychiatrist now before it gets even worse for her to bare.  Don't take her reports lightly.  For her  to tell you, she knows that something is not right.  She is seeking and needing help.  Get it immediately.  Best to be safe than sorry."
614,"My daughter claims that she been having extremely violent thoughts and dreams. Not violent like she's hurting someone, but violent thoughts like horrible things happening to her loved ones. She explained one of her dreams the other day and it was so violent it was sickening. It was far beyond anything in a horror movie, she says she can't help these thoughts they just pop up. Please help!","Let me start my stating this is important to take seriously - taking to her PCP, getting a referral to a pediatric specialist, and getting her to a relational psychotherapist would be my first tasks. I wont label this occurrences as ""normal"" yet it is important to note these things do occur. My first observation is to say that it is a tremendous advantage that your daughter is communicating what she is experiencing. I'd encourage her to continue to do so, no matter the extent of her thoughts - her trust of you being able the handle her experience is of utmost importance. Her containment and sense of security is also dependent on your reaction to what she shares. Seek professional help, communicating your support, including a plan of action, and reassuring her you will figure this out together will help you as you begin."
615,"My step daughter claims that she been having extremely violent thoughts and dreams. Not violent like she's hurting someone, but violent thoughts like horrible things happening to her loved ones. She explained one of her dreams the other day and it was so violent it was sickening. It was far beyond anything in a horror movie, she says she can't help these thoughts they just pop up. Please help!","Let me start my stating this is important to take seriously - taking to her PCP, getting a referral to a pediatric specialist, and getting her to a relational psychotherapist would be my first tasks. I wont label this occurrences as ""normal"" yet it is important to note these things do occur. My first observation is to say that it is a tremendous advantage that your daughter is communicating what she is experiencing. I'd encourage her to continue to do so, no matter the extent of her thoughts - her trust of you being able the handle her experience is of utmost importance. Her containment and sense of security is also dependent on your reaction to what she shares. Seek professional help, communicating your support, including a plan of action, and reassuring her you will figure this out together will help you as you begin."
616,"My step daughter claims that she been having extremely violent thoughts and dreams. Not violent like she's hurting someone, but violent thoughts like horrible things happening to her loved ones. She explained one of her dreams the other day and it was so violent it was sickening. It was far beyond anything in a horror movie, she says she can't help these thoughts they just pop up. Please help!","If your daughter is reporting ""extremely violent thoughts and dreams"" please have an psychological evaluation done by a psychiatrist now before it gets even worse for her to bare.  Don't take her reports lightly.  For her  to tell you, she knows that something is not right.  She is seeking and needing help.  Get it immediately.  Best to be safe than sorry."
617,"My teenage son does what he thinks , he is not able to control himself","Make your kid actively engage , and make them to write down/think once their thoughts before action i..e teach and practice them patience"
618,"My teenage step son does what he thinks , he is not able to control himself","Make your kid actively engage , and make them to write down/think once their thoughts before action i..e teach and practice them patience"
619,"My teenage daughter does what he thinks , he is not able to control himself","Make your kid actively engage , and make them to write down/think once their thoughts before action i..e teach and practice them patience"
620,"My teenage step daughter does what he thinks , he is not able to control himself","Make your kid actively engage , and make them to write down/think once their thoughts before action i..e teach and practice them patience"
621,My first child and my second have huge age difference how to make them behave friendly,Encourage them interact with each others.Making the time to communicate with each other everyday is very important.The simple act of talking about each other 's day at the end of the day can help them get to know eachother
622,My children don't talk to each other,Encourage them interact with each others.Making the time to communicate with each other everyday is very important.The simple act of talking about each other 's day at the end of the day can help them get to know eachother
623,"I pressured my son to take a group in 11th which I chose but now my son is not performing well now , what can I do now","for example he is stuggling in science please ask him that ‘do he have any interest in science? ’ if yes, Make sure to appoint a good tutor or let him clear his doubts and topics by tutor or school teachers.
If no, Then please don’t spoil his future. There's no need to pressurise the child, it can cause depression. And what will he do in their lives If they aren't interested in what they are doing? Please make sure that You know in what Field Your child is interested and motivate him unconditionally. Please watch 3 idiots to realise the importance of interest of a child in their career."
624,"I pressured my step to take a group in 11th which I chose but now my step son is not performing well now , what can I do now","for example he is stuggling in science please ask him that ‘do he have any interest in science? ’ if yes, Make sure to appoint a good tutor or let him clear his doubts and topics by tutor or school teachers.
If no, Then please don’t spoil his future. There's no need to pressurise the child, it can cause depression. And what will he do in their lives If they aren't interested in what they are doing? Please make sure that You know in what Field Your child is interested and motivate him unconditionally. Please watch 3 idiots to realise the importance of interest of a child in their career."
625,"I pressured my daughter to take a group in 11th which I chose but now my daughter is not performing well now , what can I do now","for example she is stuggling in science please ask him/her that ‘do they have any interest in science? ’ if yes, Make sure to appoint a good tutor or let him clear his doubts and topics by tutor or school teachers.
If no, Then please don’t spoil his/her future. There's no need to pressurise the child, it can cause depression. And what will he/she do in their lives If they aren't interested in what they are doing? Please make sure that You know in what Field Your child is interested and motivate her unconditionally. Please watch 3 idiots to realise the importance of interest of a child in their career."
626,"I pressured my step daughter to take a group in 11th which I chose but now my child is not performing well now , what can I do now","for example she is stuggling in science please ask her that ‘do they have any interest in science? ’ if yes, Make sure to appoint a good tutor or let her clear his doubts and topics by tutor or school teachers.
If no, Then please don’t spoil her future. There's no need to pressurise the child, it can cause depression. And what will she do in their lives If they aren't interested in what they are doing? Please make sure that You know in what Field Your child is interested and motivate her unconditionally. Please watch 3 idiots to realise the importance of interest of a child in their career."
627,"My child is always using phone , that too early morning after waking up how to reduce her addiction","Playing board games or engaging your child in activities like cleaning, cooking or gardening will keep her away from smartphones. Encourage your child to pursue hobbies such as listening to music, playing an instrument, reading, or painting."
628,"My younger daughter is always using phone , that too early morning after waking up how to reduce her addiction","Playing board games or engaging your child in activities like cleaning, cooking or gardening will keep her away from smartphones. Encourage your child to pursue hobbies such as listening to music, playing an instrument, reading, or painting."
629,"My younger son is always using phone , that too early morning after waking up how to reduce her addiction","Playing board games or engaging your child in activities like cleaning, cooking or gardening will keep her away from smartphones. Encourage your child to pursue hobbies such as listening to music, playing an instrument, reading, or painting."
630,"When my elder son is stressed about a silly thing from school, he starts crying and freaking out. he is a bright student, always has a 4.0, but I am afraid he is stressing too much. I’m afraid it’s going to break him. I don't know if I should get him to a doctor or someone because this is not normal",it can be very hard to see your child struggling. It sounds like they’re experiencing anxiety from their stress. It’s always a good idea to check in with your family doctor. Many children are experiencing anxiety and can benefit from individual counseling services to help them cope with their stress. School pressures and academic achievements can you create physical stress responses in the body. Seeing a counselor can also help you as the mom or dad have available tools to provide Continued support. It sounds like you are a great support for them and helping them connect to their resources.
631,"When my younger son is stressed about a silly thing from school, he starts crying and freaking out. he is a bright student, always has a 4.0, but I am afraid he is stressing too much. I’m afraid it’s going to break him. I don't know if I should get him to a doctor or someone because this is not normal",it can be very hard to see your child struggling. It sounds like they’re experiencing anxiety from their stress. It’s always a good idea to check in with your family doctor. Many children are experiencing anxiety and can benefit from individual counseling services to help them cope with their stress. School pressures and academic achievements can you create physical stress responses in the body. Seeing a counselor can also help you as the mom or dad have available tools to provide Continued support. It sounds like you are a great support for them and helping them connect to their resources.
632,"When my step son is stressed about a silly thing from school, he starts crying and freaking out. he is a bright student, always has a 4.0, but I am afraid he is stressing too much. I’m afraid it’s going to break him. I don't know if I should get him to a doctor or someone because this is not normal",it can be very hard to see your child struggling. It sounds like they’re experiencing anxiety from their stress. It’s always a good idea to check in with your family doctor. Many children are experiencing anxiety and can benefit from individual counseling services to help them cope with their stress. School pressures and academic achievements can you create physical stress responses in the body. Seeing a counselor can also help you as the mom or dad have available tools to provide Continued support. It sounds like you are a great support for them and helping them connect to their resources.
633,"When my elder daughter is stressed about a silly thing from school, she starts crying and freaking out. She is a bright student, always has a 4.0, but I am afraid she is stressing too much. I’m afraid it’s going to break her. I don't know if I should get her to a doctor or someone because this is not normal",it can be very hard to see your child struggling. It sounds like they’re experiencing anxiety from their stress. It’s always a good idea to check in with your family doctor. Many children are experiencing anxiety and can benefit from individual counseling services to help them cope with their stress. School pressures and academic achievements can you create physical stress responses in the body. Seeing a counselor can also help you as the mom or dad have available tools to provide Continued support. It sounds like you are a great support for them and helping them connect to their resources.
634,"When my younger daughter is stressed about a silly thing from school, she starts crying and freaking out. She is a bright student, always has a 4.0, but I am afraid she is stressing too much. I’m afraid it’s going to break her. I don't know if I should get her to a doctor or someone because this is not normal",it can be very hard to see your child struggling. It sounds like they’re experiencing anxiety from their stress. It’s always a good idea to check in with your family doctor. Many children are experiencing anxiety and can benefit from individual counseling services to help them cope with their stress. School pressures and academic achievements can you create physical stress responses in the body. Seeing a counselor can also help you as the mom or dad have available tools to provide Continued support. It sounds like you are a great support for them and helping them connect to their resources.
635,"When my step daughter is stressed about a silly thing from school, she starts crying and freaking out. She is a bright student, always has a 4.0, but I am afraid she is stressing too much. I’m afraid it’s going to break her. I don't know if I should get her to a doctor or someone because this is not normal",it can be very hard to see your child struggling. It sounds like they’re experiencing anxiety from their stress. It’s always a good idea to check in with your family doctor. Many children are experiencing anxiety and can benefit from individual counseling services to help them cope with their stress. School pressures and academic achievements can you create physical stress responses in the body. Seeing a counselor can also help you as the mom or dad have available tools to provide Continued support. It sounds like you are a great support for them and helping them connect to their resources.
636,"There is just no communication at all between us. She sleeps constantly all day (not at night). She acts angry and unfocused and stays in her very messy room all the time. The only time she comes out is to eat. She has aches and fatigue, weight gain, hair loss and skin problems. She does not look after her health.
I don't know how to communicate with her. She is not open to any suggestions. How do I get through to her?","That sounds awful, and is clearly unsustainable.  There are some great answers that give some guidance about what might be an underlying condition.  If all physical and mental health issues are ruled out, it's time to take action.  Get backup from friends or family members if you need to, but let your daughter know you are giving her 30 days notice.  She needs to find another place to live within that time.  If she wants to stay with you, be clear that first she has to go, with a potential to return after she has been out for a good chunk of time.  Once out, she can prove to you, and more importantly to herself, that she is capable of maintaining her health and her environment.  Remember, you are going to rule out issues that would make it impossible for her to be successful; if she is in good health, her staying with you and living this way is actually harming her."
637,"My son stole my debit card and lied about it. It's not the first time he has lied. I don't know what to do anymore. I don't know if I should punish him or make him do something. I've tried talking to him and asking if anything was wrong. I have grounded him, but nothing works. What should I do?","You sound like a sensitive parent; I like that you talked to your son to see if anything is wrong. There is some key information here (I don't know your son's age, whether he spent any money, whether he put the card back, or how many times he's stolen), and my answer might be different depending on those details, but I'll give you my thoughts.I see it as every child's job to figure out the rules and find where their power is in the world. In order to accomplish that, many of them test limits. ""What can I get away with?"" is a question they have to find the answer to. If a child knows the rules, they're much more likely to not test limits (because they already know the limits). So, part of testing limits is experimenting with stealing and lying. Not all kids steal, but I would say pretty much every child lies at some point. It's a normal behaviour, and most of the time it's about small things that don't matter and we don't even find out. Stealing a debit card is a bit more serious, and I'm not surprised he lied about it. If you absolutely know that he took it, it's okay to tell him that you believe he did this thing and also lied about it. It's appropriate to give a consequence for this type of behaviour, so that the child doesn't do it again. The consequence should be as natural and logical as possible. The behaviour (stealing) was harmful to you, so doing you a favour with extra chores might be a good idea. It's funny, because as parents we try to tell our kids that lying is bad, but they know they'll get a consequence if they tell the truth so there are natural deterrents to being honest (we don't want people to know our mistakes). It's a dilemma. If you really want to focus on the lying part, you can tell him that you won't give him a consequence for the lying if he decides to come clean with the truth within one day. That gives him incentive to come to you with truth. It sometimes works with kids to give them a chance to come clean and then reward them for telling the truth. You can set your child up for success and train them to tolerate honesty. Put a cookie on the counter. Tell your child to take the cookie at some point in the day. Then ask them later if they took the cookie. You're making honesty fun. Kids love games. Basically, there's as much power in rewarding the positive behaviour as punishing the negative. If this is the first serious offence for your son, don't make a big deal of it; consequence him and see if he learns. If it's a pattern, that's different and you may want the input of a therapist."
638,"My step son stole my debit card and lied about it. It's not the first time he has lied. I don't know what to do anymore. I don't know if I should punish him or make him do something. I've tried talking to him and asking if anything was wrong. I have grounded him, but nothing works. What should I do?","You sound like a sensitive parent; I like that you talked to your son to see if anything is wrong. There is some key information here (I don't know your son's age, whether he spent any money, whether he put the card back, or how many times he's stolen), and my answer might be different depending on those details, but I'll give you my thoughts.I see it as every child's job to figure out the rules and find where their power is in the world. In order to accomplish that, many of them test limits. ""What can I get away with?"" is a question they have to find the answer to. If a child knows the rules, they're much more likely to not test limits (because they already know the limits). So, part of testing limits is experimenting with stealing and lying. Not all kids steal, but I would say pretty much every child lies at some point. It's a normal behaviour, and most of the time it's about small things that don't matter and we don't even find out. Stealing a debit card is a bit more serious, and I'm not surprised he lied about it. If you absolutely know that he took it, it's okay to tell him that you believe he did this thing and also lied about it. It's appropriate to give a consequence for this type of behaviour, so that the child doesn't do it again. The consequence should be as natural and logical as possible. The behaviour (stealing) was harmful to you, so doing you a favour with extra chores might be a good idea. It's funny, because as parents we try to tell our kids that lying is bad, but they know they'll get a consequence if they tell the truth so there are natural deterrents to being honest (we don't want people to know our mistakes). It's a dilemma. If you really want to focus on the lying part, you can tell him that you won't give him a consequence for the lying if he decides to come clean with the truth within one day. That gives him incentive to come to you with truth. It sometimes works with kids to give them a chance to come clean and then reward them for telling the truth. You can set your child up for success and train them to tolerate honesty. Put a cookie on the counter. Tell your child to take the cookie at some point in the day. Then ask them later if they took the cookie. You're making honesty fun. Kids love games. Basically, there's as much power in rewarding the positive behaviour as punishing the negative. If this is the first serious offence for your son, don't make a big deal of it; consequence him and see if he learns. If it's a pattern, that's different and you may want the input of a therapist."
639,"My daughter stole my debit card and lied about it. It's not the first time she has lied. I don't know what to do anymore. I don't know if I should punish her or make her do something. I've tried talking to her and asking if anything was wrong. I have grounded her, but nothing works. What should I do?","You sound like a sensitive parent; I like that you talked to your daughterto see if anything is wrong. There is some key information here (I don't know your daughter's age, whether she spent any money, whether she put the card back, or how many times she's stolen), and my answer might be different depending on those details, but I'll give you my thoughts.I see it as every child's job to figure out the rules and find where their power is in the world. In order to accomplish that, many of them test limits. ""What can I get away with?"" is a question they have to find the answer to. If a child knows the rules, they're much more likely to not test limits (because they already know the limits). So, part of testing limits is experimenting with stealing and lying. Not all kids steal, but I would say pretty much every child lies at some point. It's a normal behaviour, and most of the time it's about small things that don't matter and we don't even find out. Stealing a debit card is a bit more serious, and I'm not surprised he lied about it. If you absolutely know that he took it, it's okay to tell him that you believe she did this thing and also lied about it. It's appropriate to give a consequence for this type of behaviour, so that the child doesn't do it again. The consequence should be as natural and logical as possible. The behaviour (stealing) was harmful to you, so doing you a favour with extra chores might be a good idea. It's funny, because as parents we try to tell our kids that lying is bad, but they know they'll get a consequence if they tell the truth so there are natural deterrents to being honest (we don't want people to know our mistakes). It's a dilemma. If you really want to focus on the lying part, you can tell him that you won't give her a consequence for the lying if she decides to come clean with the truth within one day. That gives her incentive to come to you with truth. It sometimes works with kids to give them a chance to come clean and then reward them for telling the truth. You can set your child up for success and train them to tolerate honesty. Put a cookie on the counter. Tell your child to take the cookie at some point in the day. Then ask them later if they took the cookie. You're making honesty fun. Kids love games. Basically, there's as much power in rewarding the positive behaviour as punishing the negative. If this is the first serious offence for your daughter, don't make a big deal of it; consequence her and see if she learns. If it's a pattern, that's different and you may want the input of a therapist."
640,"My step daughter stole my debit card and lied about it. It's not the first time she has lied. I don't know what to do anymore. I don't know if I should punish her or make her do something. I've tried talking to her and asking if anything was wrong. I have grounded her, but nothing works. What should I do?","You sound like a sensitive parent; I like that you talked to your daughterto see if anything is wrong. There is some key information here (I don't know your daughter's age, whether she spent any money, whether she put the card back, or how many times she's stolen), and my answer might be different depending on those details, but I'll give you my thoughts.I see it as every child's job to figure out the rules and find where their power is in the world. In order to accomplish that, many of them test limits. ""What can I get away with?"" is a question they have to find the answer to. If a child knows the rules, they're much more likely to not test limits (because they already know the limits). So, part of testing limits is experimenting with stealing and lying. Not all kids steal, but I would say pretty much every child lies at some point. It's a normal behaviour, and most of the time it's about small things that don't matter and we don't even find out. Stealing a debit card is a bit more serious, and I'm not surprised he lied about it. If you absolutely know that he took it, it's okay to tell him that you believe she did this thing and also lied about it. It's appropriate to give a consequence for this type of behaviour, so that the child doesn't do it again. The consequence should be as natural and logical as possible. The behaviour (stealing) was harmful to you, so doing you a favour with extra chores might be a good idea. It's funny, because as parents we try to tell our kids that lying is bad, but they know they'll get a consequence if they tell the truth so there are natural deterrents to being honest (we don't want people to know our mistakes). It's a dilemma. If you really want to focus on the lying part, you can tell him that you won't give her a consequence for the lying if she decides to come clean with the truth within one day. That gives her incentive to come to you with truth. It sometimes works with kids to give them a chance to come clean and then reward them for telling the truth. You can set your child up for success and train them to tolerate honesty. Put a cookie on the counter. Tell your child to take the cookie at some point in the day. Then ask them later if they took the cookie. You're making honesty fun. Kids love games. Basically, there's as much power in rewarding the positive behaviour as punishing the negative. If this is the first serious offence for your daughter, don't make a big deal of it; consequence her and see if she learns. If it's a pattern, that's different and you may want the input of a therapist."
641,"I'm concerned about My 14 year old daughter. About a month or two ago she started walking on her toes, as well as coloring and writing very messy. This all happened very suddenly. She has never walked on her tiptoes and has always colored and written very neatly. Is this something I should be concerned abou? Any advice will help.","Have you asked your daughter why she's doing the behaviors you describe?Often the best way to find out why someone does something is to simply ask them their reason.Her answer will give you some guidance as to next possible steps.If she's pretending to be a fantasy figure or trying to find out how being taller feels, or walking on high heels or some other image then knowing this rules out that she has some unbearable pain in her arch which may require more practical answers such as new shoes or even indicate a medical problem.Ask if she's noticed any change in the way she walks.   Maybe she doesn't know she's doing this and maybe she feels embarrassed to tell you she's doing something a bit odd.Since usually 12 year olds don't color, is it new that she started coloring?Maybe given the fact of messy handwriting, she's in a phase of pretending or reflecting on good times as a young child.Then this becomes the topic of examination.Does she feel insecure about being on the cusp of adolescence?Some of these questions can be asked directly and some are for you to first decide based on what you know of your daughter, which questions and what direction to take in understanding your daughter's motivation."
642,"I'm concerned about My 14 year old step daughter. About a month or two ago she started walking on her toes, as well as coloring and writing very messy. This all happened very suddenly. She has never walked on her tiptoes and has always colored and written very neatly. Is this something I should be concerned abou? Any advice will help.","Have you asked your daughter why she's doing the behaviors you describe?Often the best way to find out why someone does something is to simply ask them their reason.Her answer will give you some guidance as to next possible steps.If she's pretending to be a fantasy figure or trying to find out how being taller feels, or walking on high heels or some other image then knowing this rules out that she has some unbearable pain in her arch which may require more practical answers such as new shoes or even indicate a medical problem.Ask if she's noticed any change in the way she walks.   Maybe she doesn't know she's doing this and maybe she feels embarrassed to tell you she's doing something a bit odd.Since usually 12 year olds don't color, is it new that she started coloring?Maybe given the fact of messy handwriting, she's in a phase of pretending or reflecting on good times as a young child.Then this becomes the topic of examination.Does she feel insecure about being on the cusp of adolescence?Some of these questions can be asked directly and some are for you to first decide based on what you know of your daughter, which questions and what direction to take in understanding your daughter's motivation."
643,what reason can I give my elder daughter for not letting her cut her hair,"Let your daughter express herself how she wants!!
everyone goes through phases of crazy hairstyles and different colours. Let her experiment and see what she likes. It is only hair! It will grow back. Cutting your hair is not permanent so stop being controlling"
644,what reason can I give my younger daughter for not letting her cut her hair,"Let your daughter express herself how she wants!!
everyone goes through phases of crazy hairstyles and different colours. Let her experiment and see what she likes. It is only hair! It will grow back. Cutting your hair is not permanent so stop being controlling"
645,what reason can I give my step daughter for not letting her cut her hair,"Let your daughter express herself how she wants!!
everyone goes through phases of crazy hairstyles and different colours. Let her experiment and see what she likes. It is only hair! It will grow back. Cutting your hair is not permanent so stop being controlling"
646,what reason can I give my elder son for not letting his cut his hair,"Let your son express himself how he wants!!
everyone goes through phases of crazy hairstyles and different colours. Let him experiment and see what he likes. It is only hair! It will grow back. Cutting your hair is not permanent so stop being controlling"
647,what reason can I give my younger son for not letting his cut his hair,"Let your son express himself how he wants!!
everyone goes through phases of crazy hairstyles and different colours. Let him experiment and see what he likes. It is only hair! It will grow back. Cutting your hair is not permanent so stop being controlling"
648,what reason can I give my step son for not letting his cut his hair,"Let your son express himself how he wants!!
everyone goes through phases of crazy hairstyles and different colours. Let him experiment and see what he likes. It is only hair! It will grow back. Cutting your hair is not permanent so stop being controlling"
649,"why would my elder daughter suddenly cut her short like a boy and then start disliking all men and now says she likes girls?I have asked her over and over and she says nothing ,but i feel like this is something bigger than just a haircut",you are asking her in a way that is completely threatening to her. She is never going to open up to you. Drop it and show an interest in her. Don’t be so damn judgmental and show her that you really care about her. That’s how you should act if you really do care about her
650,"why would my younger daughter suddenly cut her short like a boy and then start disliking all men and now says she likes girls?I have asked her over and over and she says nothing ,but i feel like this is something bigger than just a haircut",you are asking her in a way that is completely threatening to her. She is never going to open up to you. Drop it and show an interest in her. Don’t be so damn judgmental and show her that you really care about her. That’s how you should act if you really do care about her
651,"why would my step daughter suddenly cut her short like a boy and then start disliking all men and now says she likes girls?I have asked her over and over and she says nothing ,but i feel like this is something bigger than just a haircut",you are asking her in a way that is completely threatening to her. She is never going to open up to you. Drop it and show an interest in her. Don’t be so damn judgmental and show her that you really care about her. That’s how you should act if you really do care about her
652,"how can i motivate my elder son to study and take academics seriously as he presently focuses only on food,music and fancy brands",Give him a little more time to grow up.The point is that time brings maturity and change. Keep an eye on him and show him the way for achieving his goals. He might not act like he is listening but he is.
653,"how can i motivate my younger son to study and take academics seriously as he presently focuses only on food,music and fancy brands",Give him a little more time to grow up.The point is that time brings maturity and change. Keep an eye on him and show him the way for achieving his goals. He might not act like he is listening but he is.
654,"how can i motivate my step son to study and take academics seriously as he presently focuses only on food,music and fancy brands",Give him a little more time to grow up.The point is that time brings maturity and change. Keep an eye on him and show him the way for achieving his goals. He might not act like he is listening but he is.
655,"how can i motivate my elder daughter to study and take academics seriously as she presently focuses only on food,music and fancy brands",Give her a little more time to grow up.The point is that time brings maturity and change. Keep an eye on her and show her the way for achieving her goals. She might not act like she is listening but she is.
656,"how can i motivate my younger daughter to study and take academics seriously as she presently focuses only on food,music and fancy brands",Give her a little more time to grow up.The point is that time brings maturity and change. Keep an eye on her and show her the way for achieving her goals. She might not act like she is listening but she is.
657,"how can i motivate my step daughter to study and take academics seriously as she presently focuses only on food,music and fancy brands",Give her a little more time to grow up.The point is that time brings maturity and change. Keep an eye on her and show her the way for achieving her goals. She might not act like she is listening but she is.
658,"My 16 year old son is acting out ,he is not talking nor interested in his school.He is throwing messages out there about talking his own life,and he has an attitude that is scary how can i help my son","Your sons withdrawal - not taking an interest in school - acting out and talking about taking his own life are huge red flags. You are too close the problem to help. Let him know that you love him, that you are concerned, worried, scared. And then, get forceful. You need to know so you will know what to do next"
659,"My 16 year old step son is acting out ,he is not talking nor interested in his school.He is throwing messages out there about talking his own life,and he has an attitude that is scary how can i help my son","Your sons withdrawal - not taking an interest in school - acting out and talking about taking his own life are huge red flags. You are too close the problem to help. Let him know that you love him, that you are concerned, worried, scared. And then, get forceful. You need to know so you will know what to do next"
660,My 19 year old son got his 18 year old get pregnant what should I do,"Ask for a sit down with the girl and her parents.
Ask if she plans to deliver the baby or terminate.
If she will deliver the baby, ask if she is considering adoption or if she is very firm on raising the baby.
If she will raise the baby, be certain that your son is indeed the father. Even if he’s very sure, every man deserves proof of paternity. Tests can be easily purchased and used once a baby is born.
Contact a family law lawyer to write up custody agreements, child support, etc.
Counsel your son that he needs to get a job if he doesn’t already have one so he can pay child support.
Discuss with the other family any pertinent subjects, such as how each family will support the baby (I buy stuff for my grandkids and also help pay for lessons, for instance).
Discuss with your son how he can, in the future, not have accidental pregnancies happen. Also, discuss with the two young people that she will be very fertile after she gives birth, so they need to be very careful of not conceiving again if they are still romantically involved at that time.
"
661,My 19 year old step son got his 18 year old get pregnant what should I do,"Ask for a sit down with the girl and her parents.
Ask if she plans to deliver the baby or terminate.
If she will deliver the baby, ask if she is considering adoption or if she is very firm on raising the baby.
If she will raise the baby, be certain that your son is indeed the father. Even if he’s very sure, every man deserves proof of paternity. Tests can be easily purchased and used once a baby is born.
Contact a family law lawyer to write up custody agreements, child support, etc.
Counsel your son that he needs to get a job if he doesn’t already have one so he can pay child support.
Discuss with the other family any pertinent subjects, such as how each family will support the baby (I buy stuff for my grandkids and also help pay for lessons, for instance).
Discuss with your son how he can, in the future, not have accidental pregnancies happen. Also, discuss with the two young people that she will be very fertile after she gives birth, so they need to be very careful of not conceiving again if they are still romantically involved at that time.
"
662,"I just found out elder daughter is pregnant.she's keeping the baby .what advice would you give me ,as her mother, on handling this situation","It's probably gonna be hard, but just be there and support her. Because she can either raise the baby with you (idk the father situation) and you guys are probably gonna have a lot of trials a tribulations, but you'd have both of the them in your life. OR she would have to raise the baby by herself (again idk the father situation) which is hard. Idk it's really up to you. But either way, I think you should talk to her about her choices and give her an idea (general idea) of what would happen for both options."
663,"I just found out younger daughter is pregnant.she's keeping the baby .what advice would you give me ,as her mother, on handling this situation","It's probably gonna be hard, but just be there and support her. Because she can either raise the baby with you (idk the father situation) and you guys are probably gonna have a lot of trials a tribulations, but you'd have both of the them in your life. OR she would have to raise the baby by herself (again idk the father situation) which is hard. Idk it's really up to you. But either way, I think you should talk to her about her choices and give her an idea (general idea) of what would happen for both options."
